connection_id,user_id,country,country_name,city,timezone,device,internet_speed_mbps,connected_at,related_country
C00745,U1672,FR,France,Paris,Europe/Paris,desktop,65.1,2026-02-15T19:12:36.154Z,ES
C00746,U1699,DE,Germany,Berlin,Europe/Berlin,desktop,117.1,2026-01-19T11:46:48.953Z,CA
C00747,U1384,KR,South Korea,Seoul,Asia/Seoul,desktop,128.1,2026-04-07T21:35:30.827Z,JP
C00748,U1798,JP,Japan,Tokyo,Asia/Tokyo,mobile,51.5,2026-03-10T07:42:50.651Z,SG
C00749,U1298,BR,Brazil,São Paulo,America/Sao_Paulo,mobile,41.5,2026-01-22T08:36:32.343Z,US
C00750,U1392,FR,France,Paris,Europe/Paris,desktop,87.5,2026-04-02T14:28:01.898Z,GB
C00751,U1280,SE,Sweden,Stockholm,Europe/Stockholm,mobile,71.5,2026-04-06T02:15:00.271Z,FR
C00752,U1686,IN,India,Mumbai,Asia/Kolkata,desktop,93.2,2026-01-16T09:20:29.081Z,BR
C00753,U1344,CA,Canada,Toronto,America/Toronto,desktop,76.1,2026-03-12T01:27:28.891Z,BR
C00754,U1710,MX,Mexico,Mexico City,America/Mexico_City,mobile,41.6,2026-03-19T14:59:41.731Z,DE
C00755,U1408,ES,Spain,Madrid,Europe/Madrid,desktop,100.9,2026-01-26T21:25:15.693Z,PL
C00756,U1187,US,United States,New York,America/New_York,tablet,59.8,2026-04-01T21:25:35.789Z,FR
C00757,U1255,NL,Netherlands,Amsterdam,Europe/Amsterdam,desktop,98.1,2026-04-29T14:22:34.322Z,PL
C00758,U1225,NL,Netherlands,Amsterdam,Europe/Amsterdam,tablet,72.6,2026-04-09T10:38:44.053Z,FR
C00759,U1178,JP,Japan,Tokyo,Asia/Tokyo,desktop,93.6,2026-01-16T05:38:09.025Z,KR
C00760,U1737,NL,Netherlands,Amsterdam,Europe/Amsterdam,desktop,118.3,2026-04-28T05:42:03.234Z,GB
C00761,U1683,GB,United Kingdom,London,Europe/London,mobile,52.6,2026-03-11T01:38:01.120Z,ES
C00762,U1232,NL,Netherlands,Amsterdam,Europe/Amsterdam,mobile,80.4,2026-04-16T03:47:15.935Z,PL
C00763,U1671,KR,South Korea,Seoul,Asia/Seoul,mobile,88.3,2026-01-25T16:16:28.451Z,US
C00764,U1583,IT,Italy,Rome,Europe/Rome,desktop,90.7,2026-04-04T18:03:24.362Z,SE
C00765,U1792,KR,South Korea,Seoul,Asia/Seoul,mobile,81.9,2026-03-06T03:41:45.216Z,AU
C00766,U1048,ZA,South Africa,Cape Town,Africa/Johannesburg,mobile,56.9,2026-03-28T09:21:54.158Z,ZA
C00767,U1278,GB,United Kingdom,London,Europe/London,desktop,75.9,2026-02-27T14:41:45.284Z,ES
C00768,U1784,ZA,South Africa,Cape Town,Africa/Johannesburg,desktop,102.4,2026-03-07T17:54:38.833Z,ZA
C00769,U1711,US,United States,New York,America/New_York,desktop,88.3,2026-04-12T09:03:52.105Z,BR
C00770,U1292,US,United States,New York,America/New_York,mobile,26.1,2026-04-06T23:28:30.721Z,BR
C00771,U1132,CA,Canada,Toronto,America/Toronto,desktop,86.7,2026-04-09T22:18:19.206Z,BR
C00772,U1189,BR,Brazil,São Paulo,America/Sao_Paulo,desktop,90,2026-01-10T20:16:36.316Z,ES
C00773,U1713,US,United States,New York,America/New_York,mobile,35.8,2026-01-29T21:38:47.147Z,BR
C00774,U1075,BR,Brazil,São Paulo,America/Sao_Paulo,desktop,73.8,2026-02-07T21:18:58.831Z,FR
C00775,U1451,IT,Italy,Rome,Europe/Rome,mobile,35.3,2026-01-22T05:14:16.240Z,PL
C00776,U1627,DE,Germany,Berlin,Europe/Berlin,desktop,115.4,2026-01-21T11:13:18.434Z,NL
C00777,U1295,IN,India,Mumbai,Asia/Kolkata,mobile,47.3,2026-04-16T14:47:06.987Z,AU
C00778,U1753,DE,Germany,Berlin,Europe/Berlin,tablet,79.2,2026-01-11T10:10:00.222Z,PL
C00779,U1035,DE,Germany,Berlin,Europe/Berlin,mobile,87.8,2026-04-19T03:45:55.147Z,ES
C00780,U1398,GB,United Kingdom,London,Europe/London,desktop,75.6,2026-02-05T13:59:41.944Z,FR
C00781,U1340,BR,Brazil,São Paulo,America/Sao_Paulo,desktop,103.7,2026-03-18T17:24:26.821Z,US
C00782,U1705,IN,India,Mumbai,Asia/Kolkata,desktop,85.5,2026-02-10T18:48:02.212Z,IT
C00783,U1001,BR,Brazil,São Paulo,America/Sao_Paulo,mobile,26.8,2026-03-30T18:41:56.093Z,DE
C00784,U1749,FR,France,Paris,Europe/Paris,tablet,48.7,2026-01-11T16:02:58.732Z,SE
C00785,U1020,US,United States,New York,America/New_York,mobile,32,2026-01-26T19:16:34.264Z,MX
C00786,U1603,KR,South Korea,Seoul,Asia/Seoul,mobile,55.8,2026-03-11T00:16:51.776Z,AU
C00787,U1057,GB,United Kingdom,London,Europe/London,tablet,45.3,2026-03-04T07:04:54.216Z,DE
C00788,U1183,US,United States,New York,America/New_York,desktop,87.5,2026-04-12T17:19:01.320Z,ZA
C00789,U1232,KR,South Korea,Seoul,Asia/Seoul,desktop,129.7,2026-03-05T21:54:21.863Z,IN
C00790,U1718,US,United States,New York,America/New_York,desktop,71.7,2026-04-11T07:19:57.609Z,BR
C00791,U1678,CA,Canada,Toronto,America/Toronto,mobile,53.6,2026-04-04T03:48:14.193Z,BR
C00792,U1680,ES,Spain,Madrid,Europe/Madrid,mobile,27.3,2026-04-15T02:14:20.879Z,PL
C00793,U1449,BR,Brazil,São Paulo,America/Sao_Paulo,tablet,62.9,2026-01-21T10:31:16.112Z,KR
C00794,U1557,US,United States,New York,America/New_York,mobile,62,2026-04-30T06:06:49.858Z,BR
C00795,U1163,DE,Germany,Berlin,Europe/Berlin,mobile,82.6,2026-03-11T11:23:51.795Z,SE
C00796,U1775,IN,India,Mumbai,Asia/Kolkata,mobile,43.1,2026-01-09T19:11:38.435Z,SG
C00797,U1414,NL,Netherlands,Amsterdam,Europe/Amsterdam,tablet,70.6,2026-04-12T06:47:02.604Z,SE
C00798,U1788,JP,Japan,Tokyo,Asia/Tokyo,tablet,87.4,2026-02-09T13:17:13.333Z,AU
C00799,U1709,US,United States,New York,America/New_York,tablet,68.6,2026-03-22T03:43:32.444Z,ES
C00800,U1240,IN,India,Mumbai,Asia/Kolkata,desktop,95.1,2026-03-12T01:21:30.632Z,SG
C00801,U1417,MX,Mexico,Mexico City,America/Mexico_City,tablet,40.8,2026-04-24T08:01:20.017Z,US
C00802,U1786,GB,United Kingdom,London,Europe/London,mobile,33.6,2026-03-08T22:55:48.766Z,ES
C00803,U1248,GB,United Kingdom,London,Europe/London,desktop,76,2026-03-25T14:37:10.651Z,FR
C00804,U1443,US,United States,New York,America/New_York,desktop,100.5,2026-04-22T21:30:36.679Z,MX
C00805,U1224,AU,Australia,Sydney,Australia/Sydney,mobile,45.1,2026-02-06T05:22:20.383Z,FR
C00806,U1167,SG,Singapore,Singapore,Asia/Singapore,mobile,53.9,2026-01-11T14:29:46.118Z,KR
C00807,U1665,MX,Mexico,Mexico City,America/Mexico_City,desktop,76.8,2026-01-11T16:16:58.129Z,US
C00808,U1477,IN,India,Mumbai,Asia/Kolkata,mobile,38.2,2026-04-23T21:08:52.836Z,KR
C00809,U1478,US,United States,New York,America/New_York,mobile,37.3,2026-04-03T23:25:00.311Z,CA
C00810,U1481,DE,Germany,Berlin,Europe/Berlin,mobile,56.1,2026-04-23T05:11:14.663Z,GB
C00811,U1161,PL,Poland,Warsaw,Europe/Warsaw,desktop,99,2026-04-28T07:57:04.934Z,DE
C00812,U1442,JP,Japan,Tokyo,Asia/Tokyo,mobile,58.7,2026-03-03T20:28:27.880Z,SG
C00813,U1648,BR,Brazil,São Paulo,America/Sao_Paulo,desktop,72.8,2026-04-20T04:26:22.717Z,US
C00814,U1051,DE,Germany,Berlin,Europe/Berlin,mobile,81.7,2026-01-13T18:51:43.655Z,US
C00815,U1502,PL,Poland,Warsaw,Europe/Warsaw,tablet,49.3,2026-03-01T04:27:53.493Z,IN
C00816,U1655,ES,Spain,Madrid,Europe/Madrid,mobile,38.9,2026-01-10T18:11:42.217Z,NL
C00817,U1074,JP,Japan,Tokyo,Asia/Tokyo,desktop,110.9,2026-03-27T15:34:06.583Z,IN
C00818,U1633,IN,India,Mumbai,Asia/Kolkata,mobile,31.2,2026-02-05T14:48:23.431Z,KR
C00819,U1401,SE,Sweden,Stockholm,Europe/Stockholm,desktop,97.9,2026-02-26T22:05:02.731Z,IT
C00820,U1145,ES,Spain,Madrid,Europe/Madrid,desktop,74,2026-01-07T08:19:51.413Z,SE
C00821,U1193,CA,Canada,Toronto,America/Toronto,tablet,75.1,2026-03-31T01:48:27.919Z,US
C00822,U1407,PL,Poland,Warsaw,Europe/Warsaw,tablet,55.9,2026-01-06T16:08:08.106Z,NL
C00823,U1071,ES,Spain,Madrid,Europe/Madrid,mobile,36.3,2026-04-04T08:22:06.827Z,CA
C00824,U1490,US,United States,New York,America/New_York,desktop,83.6,2026-02-02T05:46:27.273Z,MX
C00825,U1550,MX,Mexico,Mexico City,America/Mexico_City,desktop,76.7,2026-01-21T06:25:17.237Z,CA
C00826,U1307,JP,Japan,Tokyo,Asia/Tokyo,mobile,64.8,2026-01-22T13:13:53.786Z,IN
C00827,U1686,ES,Spain,Madrid,Europe/Madrid,tablet,73.3,2026-04-03T12:00:42.162Z,GB
C00828,U1681,SG,Singapore,Singapore,Asia/Singapore,tablet,71.1,2026-04-13T10:16:37.876Z,KR
C00829,U1282,GB,United Kingdom,London,Europe/London,mobile,49.1,2026-02-15T13:09:05.400Z,CA
C00830,U1692,FR,France,Paris,Europe/Paris,mobile,25.5,2026-02-01T21:41:49.802Z,AU
C00831,U1641,AU,Australia,Sydney,Australia/Sydney,mobile,48.4,2026-03-09T08:51:14.852Z,IN
C00832,U1290,JP,Japan,Tokyo,Asia/Tokyo,mobile,72.6,2026-03-13T11:11:54.909Z,KR
C00833,U1495,GB,United Kingdom,London,Europe/London,mobile,64.1,2026-02-05T23:19:03.199Z,ZA
C00834,U1013,ES,Spain,Madrid,Europe/Madrid,desktop,66.4,2026-02-21T15:18:57.329Z,SE
C00835,U1653,GB,United Kingdom,London,Europe/London,mobile,27.6,2026-03-28T09:44:22.146Z,ES
C00836,U1712,GB,United Kingdom,London,Europe/London,mobile,32.5,2026-01-12T03:55:28.641Z,FR
C00837,U1494,ES,Spain,Madrid,Europe/Madrid,desktop,85.6,2026-01-10T11:53:28.961Z,GB
C00838,U1306,US,United States,New York,America/New_York,desktop,66.5,2026-02-17T05:22:27.740Z,BR
C00839,U1187,IT,Italy,Rome,Europe/Rome,mobile,54.7,2026-01-15T03:14:51.669Z,GB
C00840,U1482,ES,Spain,Madrid,Europe/Madrid,mobile,62.4,2026-04-24T00:36:01.739Z,SE
C00841,U1675,US,United States,New York,America/New_York,mobile,25.2,2026-04-05T21:53:19.896Z,DE
C00842,U1179,ES,Spain,Madrid,Europe/Madrid,mobile,59.2,2026-02-10T11:57:37.369Z,SE
C00843,U1339,GB,United Kingdom,London,Europe/London,mobile,41.6,2026-01-22T23:11:27.256Z,SE
C00844,U1641,SE,Sweden,Stockholm,Europe/Stockholm,desktop,103.7,2026-01-02T03:28:11.181Z,GB
C00845,U1473,PL,Poland,Warsaw,Europe/Warsaw,tablet,65.6,2026-02-01T17:33:29.176Z,DE
C00846,U1536,KR,South Korea,Seoul,Asia/Seoul,mobile,72.7,2026-04-03T03:02:53.204Z,IN
C00847,U1642,US,United States,New York,America/New_York,mobile,52.5,2026-01-05T06:02:11.073Z,MX
C00848,U1070,IN,India,Mumbai,Asia/Kolkata,mobile,46.3,2026-03-03T11:03:56.241Z,JP
C00849,U1148,IT,Italy,Rome,Europe/Rome,mobile,42.3,2026-03-27T05:34:04.540Z,PL
C00850,U1237,GB,United Kingdom,London,Europe/London,mobile,55.5,2026-02-27T14:21:40.041Z,DE
C00851,U1230,FR,France,Paris,Europe/Paris,desktop,69.7,2026-02-25T06:02:18.089Z,NL
C00852,U1469,DE,Germany,Berlin,Europe/Berlin,mobile,56.1,2026-02-16T18:48:16.255Z,SE
C00853,U1790,US,United States,New York,America/New_York,desktop,75.5,2026-03-06T20:17:13.165Z,CA
C00854,U1007,GB,United Kingdom,London,Europe/London,desktop,90.6,2026-02-03T00:51:57.507Z,DE
C00855,U1581,MX,Mexico,Mexico City,America/Mexico_City,mobile,62.6,2026-02-21T07:02:22.243Z,BR
C00856,U1017,JP,Japan,Tokyo,Asia/Tokyo,desktop,112.9,2026-02-06T20:53:59.439Z,SG
C00857,U1782,NL,Netherlands,Amsterdam,Europe/Amsterdam,mobile,78.8,2026-04-04T08:41:30.993Z,JP
C00858,U1385,GB,United Kingdom,London,Europe/London,desktop,91,2026-01-07T10:33:29.823Z,NL
C00859,U1549,ZA,South Africa,Cape Town,Africa/Johannesburg,desktop,98.2,2026-01-18T20:06:53.197Z,ZA
C00860,U1316,US,United States,New York,America/New_York,desktop,104.2,2026-03-08T10:03:58.661Z,BR
C00861,U1426,US,United States,New York,America/New_York,desktop,100.4,2026-04-06T12:20:13.567Z,MX
C00862,U1033,KR,South Korea,Seoul,Asia/Seoul,mobile,52.7,2026-01-12T05:16:45.923Z,SE
C00863,U1733,GB,United Kingdom,London,Europe/London,mobile,25.6,2026-01-06T23:56:54.461Z,PL
C00864,U1142,US,United States,New York,America/New_York,desktop,90.2,2026-03-07T04:29:39.390Z,MX
C00865,U1509,BR,Brazil,São Paulo,America/Sao_Paulo,desktop,69.1,2026-02-17T16:23:17.774Z,US
C00866,U1476,IN,India,Mumbai,Asia/Kolkata,desktop,99.7,2026-04-29T19:06:05.737Z,SG
C00867,U1335,US,United States,New York,America/New_York,desktop,99.1,2026-04-12T12:12:37.361Z,MX
C00868,U1571,CA,Canada,Toronto,America/Toronto,mobile,45,2026-01-06T23:03:02.529Z,MX
C00869,U1164,AU,Australia,Sydney,Australia/Sydney,desktop,80.9,2026-04-03T19:30:21.675Z,KR
C00870,U1634,US,United States,New York,America/New_York,mobile,59.7,2026-03-21T07:56:10.558Z,CA
C00871,U1789,ZA,South Africa,Cape Town,Africa/Johannesburg,mobile,57.8,2026-01-05T17:28:54.556Z,ZA
C00872,U1269,JP,Japan,Tokyo,Asia/Tokyo,tablet,98.3,2026-03-02T11:36:36.876Z,SG
C00873,U1206,KR,South Korea,Seoul,Asia/Seoul,mobile,51.2,2026-01-22T20:08:37.109Z,IN
C00874,U1764,GB,United Kingdom,London,Europe/London,desktop,81.3,2026-04-21T14:22:23.021Z,DE
C00875,U1476,MX,Mexico,Mexico City,America/Mexico_City,desktop,101.4,2026-01-09T06:35:07.930Z,US
C00876,U1626,MX,Mexico,Mexico City,America/Mexico_City,mobile,59.9,2026-03-30T07:26:39.486Z,BR
C00877,U1565,MX,Mexico,Mexico City,America/Mexico_City,desktop,83.6,2026-03-13T20:13:19.621Z,IT
C00878,U1425,DE,Germany,Berlin,Europe/Berlin,desktop,94.9,2026-04-05T05:10:29.817Z,KR
C00879,U1628,US,United States,New York,America/New_York,tablet,74.4,2026-01-03T20:08:02.472Z,CA
C00880,U1493,AU,Australia,Sydney,Australia/Sydney,desktop,89.7,2026-02-06T02:28:29.851Z,JP
C00881,U1533,IN,India,Mumbai,Asia/Kolkata,mobile,34.3,2026-01-06T04:49:43.639Z,SG
C00882,U1286,KR,South Korea,Seoul,Asia/Seoul,desktop,110.2,2026-02-27T10:14:03.649Z,IN
C00883,U1171,NL,Netherlands,Amsterdam,Europe/Amsterdam,desktop,108.5,2026-03-28T11:25:22.396Z,PL
C00884,U1757,JP,Japan,Tokyo,Asia/Tokyo,desktop,96.7,2026-04-03T22:17:58.301Z,AU
C00885,U1300,DE,Germany,Berlin,Europe/Berlin,mobile,59.9,2026-01-28T10:07:12.577Z,IT
C00886,U1485,US,United States,New York,America/New_York,mobile,32.8,2026-02-19T01:04:33.302Z,MX
C00887,U1709,SG,Singapore,Singapore,Asia/Singapore,mobile,63.6,2026-02-06T10:33:40.716Z,JP
C00888,U1187,JP,Japan,Tokyo,Asia/Tokyo,desktop,128.6,2026-02-09T00:12:51.452Z,AU
C00889,U1432,IT,Italy,Rome,Europe/Rome,mobile,44.1,2026-03-20T15:30:20.133Z,SE
C00890,U1232,NL,Netherlands,Amsterdam,Europe/Amsterdam,desktop,106.5,2026-04-03T00:14:55.760Z,PL
C00891,U1627,KR,South Korea,Seoul,Asia/Seoul,desktop,129.6,2026-01-23T13:42:59.957Z,AU
C00892,U1716,SE,Sweden,Stockholm,Europe/Stockholm,mobile,57.1,2026-02-20T09:19:16.006Z,NL
C00893,U1095,MX,Mexico,Mexico City,America/Mexico_City,mobile,27.9,2026-03-20T06:13:06.442Z,US
C00894,U1093,IN,India,Mumbai,Asia/Kolkata,mobile,61.9,2026-04-06T20:59:25.310Z,AU
C00895,U1544,IN,India,Mumbai,Asia/Kolkata,mobile,62.4,2026-01-13T02:59:57.691Z,AU
C00896,U1583,KR,South Korea,Seoul,Asia/Seoul,mobile,52.6,2026-03-12T15:43:47.718Z,JP
C00897,U1673,PL,Poland,Warsaw,Europe/Warsaw,desktop,69.7,2026-01-11T16:09:28.422Z,SE
C00898,U1236,ES,Spain,Madrid,Europe/Madrid,desktop,72.1,2026-02-25T14:22:54.926Z,GB
C00899,U1288,CA,Canada,Toronto,America/Toronto,desktop,67.1,2026-04-14T11:11:02.753Z,JP
C00900,U1411,FR,France,Paris,Europe/Paris,mobile,25.7,2026-02-11T07:11:50.840Z,DE
C00901,U1633,GB,United Kingdom,London,Europe/London,desktop,69.9,2026-02-07T23:53:05.805Z,JP
C00902,U1539,ES,Spain,Madrid,Europe/Madrid,desktop,102.5,2026-03-20T03:25:28.775Z,IT
C00903,U1086,IN,India,Mumbai,Asia/Kolkata,desktop,68.9,2026-03-10T08:27:03.798Z,AU
C00904,U1449,NL,Netherlands,Amsterdam,Europe/Amsterdam,desktop,95.3,2026-01-20T15:09:59.839Z,FR
C00905,U1331,NL,Netherlands,Amsterdam,Europe/Amsterdam,mobile,70.7,2026-04-17T17:09:29.275Z,SE
C00906,U1360,SE,Sweden,Stockholm,Europe/Stockholm,mobile,64.7,2026-03-31T09:00:28.102Z,FR
C00907,U1338,US,United States,New York,America/New_York,mobile,58.4,2026-03-15T06:13:02.518Z,ZA
C00908,U1334,KR,South Korea,Seoul,Asia/Seoul,desktop,116.7,2026-04-22T11:43:08.089Z,NL
C00909,U1123,US,United States,New York,America/New_York,desktop,101.3,2026-04-23T12:44:00.926Z,MX
C00910,U1203,MX,Mexico,Mexico City,America/Mexico_City,desktop,88.7,2026-04-26T17:35:22.910Z,DE
C00911,U1586,IN,India,Mumbai,Asia/Kolkata,tablet,44.2,2026-04-02T03:00:36.275Z,KR
C00912,U1028,AU,Australia,Sydney,Australia/Sydney,tablet,67.3,2026-02-19T20:27:52.405Z,KR
C00913,U1524,NL,Netherlands,Amsterdam,Europe/Amsterdam,tablet,97.4,2026-04-09T01:11:51.767Z,PL
C00914,U1546,MX,Mexico,Mexico City,America/Mexico_City,tablet,64.1,2026-03-09T10:08:49.476Z,US
C00915,U1312,JP,Japan,Tokyo,Asia/Tokyo,mobile,71.8,2026-04-10T00:36:51.407Z,SG
C00916,U1608,DE,Germany,Berlin,Europe/Berlin,mobile,74.6,2026-03-06T16:39:51.053Z,NL
C00917,U1709,DE,Germany,Berlin,Europe/Berlin,mobile,53.9,2026-04-11T22:47:08.405Z,GB
C00918,U1489,SE,Sweden,Stockholm,Europe/Stockholm,desktop,94,2026-03-01T22:14:13.711Z,ES
C00919,U1432,AU,Australia,Sydney,Australia/Sydney,mobile,58,2026-01-04T19:32:46.504Z,GB
C00920,U1192,MX,Mexico,Mexico City,America/Mexico_City,desktop,83.4,2026-03-08T06:48:42.099Z,CA
C00921,U1536,GB,United Kingdom,London,Europe/London,mobile,28.7,2026-03-09T01:45:38.605Z,FR
C00922,U1588,JP,Japan,Tokyo,Asia/Tokyo,desktop,103.4,2026-03-23T06:51:09.302Z,AU
C00923,U1739,SE,Sweden,Stockholm,Europe/Stockholm,desktop,107.6,2026-03-18T18:48:42.515Z,IT
C00924,U1147,MX,Mexico,Mexico City,America/Mexico_City,desktop,97.3,2026-01-06T02:50:26.254Z,BR
C00925,U1506,FR,France,Paris,Europe/Paris,tablet,59.9,2026-03-25T13:27:40.040Z,IT
C00926,U1208,DE,Germany,Berlin,Europe/Berlin,desktop,128.9,2026-02-13T22:29:22.265Z,FR
C00927,U1729,US,United States,New York,America/New_York,mobile,61.5,2026-01-02T01:48:44.343Z,MX
C00928,U1799,SG,Singapore,Singapore,Asia/Singapore,desktop,124.4,2026-01-07T10:00:18.141Z,JP
C00929,U1654,SG,Singapore,Singapore,Asia/Singapore,desktop,105.4,2026-03-01T00:56:10.365Z,IT
C00930,U1476,BR,Brazil,São Paulo,America/Sao_Paulo,desktop,82.4,2026-03-04T14:04:12.762Z,MX
C00931,U1501,CA,Canada,Toronto,America/Toronto,mobile,46.3,2026-03-24T13:44:10.884Z,MX
C00932,U1315,DE,Germany,Berlin,Europe/Berlin,desktop,109.9,2026-03-13T17:16:46.770Z,FR
C00933,U1540,GB,United Kingdom,London,Europe/London,desktop,104.7,2026-02-01T02:53:50.917Z,IT
C00934,U1587,DE,Germany,Berlin,Europe/Berlin,mobile,75.5,2026-02-16T02:30:59.290Z,CA
C00935,U1300,ZA,South Africa,Cape Town,Africa/Johannesburg,mobile,59.2,2026-01-03T05:02:52.872Z,ZA
C00936,U1386,GB,United Kingdom,London,Europe/London,mobile,35.4,2026-01-02T10:22:28.958Z,FR
C00937,U1642,IN,India,Mumbai,Asia/Kolkata,desktop,83.3,2026-04-08T21:14:56.250Z,JP
C00938,U1331,MX,Mexico,Mexico City,America/Mexico_City,tablet,50.4,2026-04-29T13:50:33.635Z,CA
C00939,U1774,DE,Germany,Berlin,Europe/Berlin,desktop,127.5,2026-03-23T05:11:03.029Z,ES
C00940,U1754,BR,Brazil,São Paulo,America/Sao_Paulo,desktop,73.7,2026-01-21T22:33:11.820Z,KR
C00941,U1425,DE,Germany,Berlin,Europe/Berlin,mobile,54.6,2026-02-19T01:53:05.455Z,IN
C00942,U1253,IN,India,Mumbai,Asia/Kolkata,desktop,71,2026-01-29T11:27:56.847Z,SG
C00943,U1418,IT,Italy,Rome,Europe/Rome,mobile,58.2,2026-01-24T03:12:16.208Z,GB
C00944,U1363,BR,Brazil,São Paulo,America/Sao_Paulo,desktop,81.6,2026-04-08T00:57:40.350Z,CA
C00945,U1628,DE,Germany,Berlin,Europe/Berlin,mobile,66.2,2026-04-12T08:50:22.557Z,ES
C00946,U1542,US,United States,New York,America/New_York,mobile,59.9,2026-03-31T18:31:47.971Z,CA
C00947,U1017,KR,South Korea,Seoul,Asia/Seoul,mobile,55.3,2026-03-11T14:14:23.931Z,IN
C00948,U1338,ZA,South Africa,Cape Town,Africa/Johannesburg,mobile,55.9,2026-03-05T00:15:35.584Z,ZA
C00949,U1077,US,United States,New York,America/New_York,desktop,77.5,2026-01-09T18:39:43.290Z,MX
C00950,U1411,MX,Mexico,Mexico City,America/Mexico_City,desktop,86,2026-01-16T08:17:24.576Z,US
C00951,U1089,JP,Japan,Tokyo,Asia/Tokyo,tablet,72.7,2026-02-01T02:23:54.702Z,CA
C00952,U1041,GB,United Kingdom,London,Europe/London,desktop,94.1,2026-01-07T07:05:32.964Z,IT
C00953,U1126,BR,Brazil,São Paulo,America/Sao_Paulo,mobile,62.4,2026-01-17T07:46:25.974Z,US
C00954,U1018,SG,Singapore,Singapore,Asia/Singapore,desktop,102.7,2026-02-05T21:29:37.580Z,KR
C00955,U1372,US,United States,New York,America/New_York,mobile,58.2,2026-02-09T15:16:20.459Z,MX
C00956,U1473,MX,Mexico,Mexico City,America/Mexico_City,desktop,69.3,2026-01-16T22:29:15.616Z,US
C00957,U1429,CA,Canada,Toronto,America/Toronto,mobile,37.2,2026-02-22T02:22:04.575Z,MX
C00958,U1066,DE,Germany,Berlin,Europe/Berlin,desktop,91.9,2026-04-17T14:26:10.462Z,ES
C00959,U1447,SE,Sweden,Stockholm,Europe/Stockholm,mobile,81.4,2026-04-02T22:22:24.516Z,GB
C00960,U1619,KR,South Korea,Seoul,Asia/Seoul,mobile,58.9,2026-02-24T17:38:06.728Z,SG
C00961,U1734,IN,India,Mumbai,Asia/Kolkata,tablet,44.7,2026-04-18T20:39:30.281Z,AU
C00962,U1181,KR,South Korea,Seoul,Asia/Seoul,desktop,109.4,2026-01-10T18:53:41.407Z,AU
C00963,U1699,US,United States,New York,America/New_York,mobile,25.7,2026-01-01T17:13:31.883Z,BR
C00964,U1772,IN,India,Mumbai,Asia/Kolkata,mobile,36.6,2026-02-04T09:35:21.378Z,PL
C00965,U1053,KR,South Korea,Seoul,Asia/Seoul,desktop,104.1,2026-01-10T14:25:02.941Z,AU
C00966,U1008,GB,United Kingdom,London,Europe/London,mobile,50.9,2026-01-17T06:19:05.847Z,ES
C00967,U1178,US,United States,New York,America/New_York,tablet,63.8,2026-04-21T19:07:38.370Z,CA
C00968,U1661,NL,Netherlands,Amsterdam,Europe/Amsterdam,desktop,128.1,2026-02-13T04:27:15.684Z,IT
C00969,U1119,CA,Canada,Toronto,America/Toronto,desktop,72,2026-01-14T05:24:25.442Z,BR
C00970,U1268,IT,Italy,Rome,Europe/Rome,desktop,93,2026-01-30T18:45:24.361Z,PL
C00971,U1182,DE,Germany,Berlin,Europe/Berlin,mobile,89.4,2026-04-26T08:33:19.329Z,FR
C00972,U1649,DE,Germany,Berlin,Europe/Berlin,mobile,79.2,2026-04-12T12:53:34.468Z,FR
C00973,U1049,GB,United Kingdom,London,Europe/London,mobile,45.8,2026-02-14T19:27:42.530Z,NL
C00974,U1767,ES,Spain,Madrid,Europe/Madrid,mobile,29.4,2026-04-16T10:27:56.780Z,PL
C00975,U1509,KR,South Korea,Seoul,Asia/Seoul,mobile,81.4,2026-04-10T16:56:59.920Z,IN
C00976,U1763,ZA,South Africa,Cape Town,Africa/Johannesburg,mobile,26.6,2026-03-06T07:01:02.369Z,ZA
C00977,U1406,GB,United Kingdom,London,Europe/London,desktop,87.3,2026-03-23T05:39:24.729Z,SE
C00978,U1372,IN,India,Mumbai,Asia/Kolkata,mobile,42.5,2026-01-20T20:18:43.983Z,AU
C00979,U1560,DE,Germany,Berlin,Europe/Berlin,mobile,72.7,2026-04-18T18:11:26.646Z,BR
C00980,U1352,IN,India,Mumbai,Asia/Kolkata,mobile,43.2,2026-04-10T13:45:00.894Z,JP
C00981,U1106,CA,Canada,Toronto,America/Toronto,mobile,40.4,2026-01-01T08:39:31.858Z,US
C00982,U1491,PL,Poland,Warsaw,Europe/Warsaw,desktop,85.1,2026-03-29T10:44:43.241Z,FR
C00983,U1517,ES,Spain,Madrid,Europe/Madrid,desktop,71.1,2026-04-23T16:05:09.310Z,BR
C00984,U1669,US,United States,New York,America/New_York,mobile,56.9,2026-02-20T14:03:06.810Z,CA
C00985,U1079,KR,South Korea,Seoul,Asia/Seoul,mobile,77.9,2026-01-15T19:44:07.936Z,IN
C00986,U1172,US,United States,New York,America/New_York,desktop,99.8,2026-03-18T22:28:59.773Z,CA
C00987,U1468,JP,Japan,Tokyo,Asia/Tokyo,desktop,122.6,2026-03-31T17:47:48.421Z,KR
C00988,U1057,SG,Singapore,Singapore,Asia/Singapore,desktop,112.3,2026-03-21T20:38:04.792Z,AU
C00989,U1624,US,United States,New York,America/New_York,mobile,56.6,2026-03-27T02:35:06.560Z,BR
C00990,U1351,SE,Sweden,Stockholm,Europe/Stockholm,desktop,92.3,2026-02-02T13:12:01.167Z,DE
C00991,U1048,KR,South Korea,Seoul,Asia/Seoul,mobile,88.6,2026-03-01T04:48:24.226Z,JP
